Date,Open,High,Low,Close,Adj Close,Volume
2018-12-20,5261.268066,5901.769531,5246.645020,5806.624023,5806.624023,12537724570
2018-12-21,5809.478027,5901.014648,5468.143066,5536.435547,5536.435547,10238725065
2018-12-22,5538.623535,5706.963379,5478.457520,5706.963379,5706.963379,7969798890
2018-12-23,5716.647949,5808.673340,5650.790527,5672.557617,5672.557617,8725590434
2018-12-24,5674.430664,6047.435547,5674.430664,5786.500488,5786.500488,10273102338
2018-12-25,5788.615234,5801.125000,5341.763184,5415.794922,5415.794922,8741101071
2018-12-26,5420.454590,5533.200195,5341.674805,5452.367188,5452.367188,7529182013
2018-12-27,5448.783691,5479.719727,5183.404785,5195.550781,5195.550781,7292898386
2018-12-28,5192.112305,5616.921875,5165.299805,5570.583008,5570.583008,7994824868
2018-12-29,5582.753906,5627.142090,5423.635742,5423.635742,5423.635742,7086394340
2018-12-30,5426.440918,5540.710938,5390.714355,5487.719727,5487.719727,6771836287
2018-12-31,5489.600586,5495.460449,5292.509277,5316.419922,5316.419922,6622037643
2019-01-01,5322.120117,5464.408203,5259.871582,5453.413086,5453.413086,6135431493
2019-01-02,5461.526367,5722.085449,5424.432129,5699.263672,5699.263672,7580197525
2019-01-03,5681.544434,5676.611816,5460.785156,5476.012207,5476.012207,6465776852
2019-01-04,5469.371094,5429.337891,5375.395508,5416.621094,5416.621094,6807028312
2019-01-05,5408.556641,5482.874512,5390.844727,5402.498047,5402.498047,7218341802
2019-01-06,5390.309570,5747.538086,5376.250977,5722.772949,5722.772949,7857101523
2019-01-07,5725.517578,5747.457520,5641.876953,5634.832520,5634.832520,7319406628
2019-01-08,5638.938477,5768.519043,5609.670898,5627.547363,5627.547363,7408641045
2019-01-09,5628.437500,5687.091309,5628.658691,5623.266113,5623.266113,7129116249
2019-01-10,5622.755371,5652.758789,5092.100098,5119.385742,5119.385742,9565673554
2019-01-11,5111.903809,5151.622070,5064.042480,5109.984375,5109.984375,7675598136
2019-01-12,5109.440430,5126.077637,5063.483887,5073.831055,5073.831055,6621589209
2019-01-13,5070.459473,5092.482422,4914.488770,4932.919922,4932.919922,6499520344
2019-01-14,4938.881836,5173.957031,4928.440430,5147.825195,5147.825195,7849953901
2019-01-15,5145.323242,5159.729980,5027.139160,5037.815918,5037.815918,7683241922
2019-01-16,5038.817871,5139.355469,5035.069824,5095.474121,5095.474121,7520455861
2019-01-17,5091.610352,5119.120605,5053.262207,5116.404297,5116.404297,7600298379
2019-01-18,5115.386230,5121.722656,5072.083984,5103.011719,5103.011719,6979576873
2019-01-19,5095.392090,5243.488770,5095.392090,5201.684570,5201.684570,8308719532
2019-01-20,5197.329102,5222.359375,4998.630859,5027.688477,5027.688477,7794199351
2019-01-21,5026.793457,5037.581055,4972.593262,4995.524414,4995.524414,6990802607
2019-01-22,4994.030762,5080.037598,4968.126465,5061.903809,5061.903809,7461916246
2019-01-23,5063.204590,5084.363281,4991.671387,5017.014160,5017.014160,7603986787
2019-01-24,5015.773438,5100.744629,5011.609375,5078.739746,5078.739746,7422866286
2019-01-25,5087.942871,5100.138672,5022.430664,5010.809082,5010.809082,7329964988
2019-01-26,5010.738770,5087.601074,5001.872559,5017.337402,5017.337402,7100509995
2019-01-27,5020.438965,5031.559082,4968.291992,4992.288574,4992.288574,7759785915
2019-01-28,4993.437012,4992.402344,4797.798828,4843.204590,4843.204590,9641792481
2019-01-29,4840.908691,4864.562500,4749.214355,4817.960938,4817.960938,8239941736
2019-01-30,4812.019531,4855.759277,4784.417969,4805.576172,4805.576172,8208908372
2019-01-31,4804.758789,4819.955078,4741.718750,4755.301758,4755.301758,8019308772
2019-02-01,4759.089844,4828.284180,4735.966797,4808.969727,4808.969727,7476805969
2019-02-02,4804.393066,4857.697266,4780.883789,4854.627441,4854.627441,6992450324
2019-02-03,4847.842285,4855.078613,4758.373535,4778.613281,4778.613281,6958121985
2019-02-04,4783.295898,4806.772949,4764.099609,4795.003418,4795.003418,7392097600
2019-02-05,4790.071777,4803.301758,4792.911133,4785.660156,4785.660156,7217165357
2019-02-06,4789.209473,4791.228516,4774.277344,4801.733887,4801.733887,7711141820
2019-02-07,4803.145996,4823.235840,4777.209961,4791.708496,4791.708496,7054720125
2019-02-08,4795.522461,5211.957520,4796.755859,5170.963379,5170.963379,10908922674
2019-02-09,5177.740234,5189.523438,5142.447266,5179.378418,5179.378418,8688956412
2019-02-10,5182.196777,5205.012695,5136.738281,5197.445801,5197.445801,8848244735
2019-02-11,5205.086426,5206.904297,5155.392578,5166.002441,5166.002441,8888010611
2019-02-12,5157.961914,5168.972656,5109.037109,5143.722656,5143.722656,9123590814
2019-02-13,5142.601074,5146.448730,5084.151855,5122.015137,5122.015137,9080264510
2019-02-14,5120.494629,5131.369629,5072.697266,5091.704102,5091.704102,8828131761
2019-02-15,5092.531250,5124.918457,5067.758301,5066.908203,5066.908203,8524986572
2019-02-16,5059.154785,5111.731445,5059.154785,5082.791504,5082.791504,8310422096
2019-02-17,5087.793457,5149.767090,5063.919922,5141.137207,5141.137207,9851037480
2019-02-18,5138.412598,5520.652832,5135.993652,5490.798828,5490.798828,13893767059
2019-02-19,5485.279785,5637.571777,5485.010742,5507.278320,5507.278320,13860130997
2019-02-20,5506.699219,5588.947266,5484.106934,5579.581543,5579.581543,12126891536
2019-02-21,5580.550293,5653.010742,5563.653320,5562.823730,5562.823730,10938384545
2019-02-22,5561.031738,5620.432129,5560.299805,5618.596191,5618.596191,10978353066
2019-02-23,5609.323730,5842.499512,5566.976563,5809.181641,5809.181641,12511932659
2019-02-24,5813.291504,5904.700684,5322.262695,5324.733398,5324.733398,15083972177
2019-02-25,5318.382324,5454.103516,5323.114746,5413.876465,5413.876465,12993756484
2019-02-26,5408.560059,5432.254883,5360.899414,5358.559570,5358.559570,11026456522
2019-02-27,5362.240234,5430.907227,5305.491211,5386.463867,5386.463867,11611050157
2019-02-28,5383.191406,5499.914063,5415.097168,5427.718750,5427.718750,11827267849
2019-03-01,5425.924316,5519.483887,5428.305664,5451.388184,5451.388184,10820968816
2019-03-02,5445.363281,5472.607910,5412.608887,5458.486328,5458.486328,10705035332
2019-03-03,5455.451172,5471.144531,5403.326172,5418.542969,5418.542969,10216252219
2019-03-04,5415.684570,5457.173340,5272.857422,5305.510742,5305.510742,12735255165
2019-03-05,5302.187012,5517.674805,5293.453125,5497.890137,5497.890137,14355967072
2019-03-06,5498.886719,5578.364746,5506.804199,5552.108887,5552.108887,13048916106
2019-03-07,5550.121582,5590.057617,5529.562500,5569.871582,5569.871582,13647650431
2019-03-08,5572.202637,5604.371582,5497.558105,5534.305176,5534.305176,15092409390
2019-03-09,5524.971680,5659.086426,5521.904785,5625.131348,5625.131348,15322909723
2019-03-10,5629.190918,5629.190918,5564.921387,5614.745117,5614.745117,13801377964
2019-03-11,5617.786621,5636.629395,5511.876465,5521.394043,5521.394043,14316476028
2019-03-12,5519.316895,5545.002930,5463.176758,5535.791504,5535.791504,13891869382
2019-03-13,5540.906250,5534.233398,5512.551270,5512.557617,5512.557617,13361455394
2019-03-14,5511.710449,5597.524414,5531.313477,5552.342773,5552.342773,14828608872
2019-03-15,5555.588379,5602.852539,5520.479980,5586.073242,5586.073242,13248655216
2019-03-16,5590.288574,5749.844238,5587.125488,5709.917969,5709.917969,13900152282
2019-03-17,5708.499023,5717.528320,5650.241699,5683.083984,5683.083984,11607833367
2019-03-18,5689.912598,5743.830566,5632.388672,5680.387695,5680.387695,13589172367
2019-03-19,5680.849121,5757.945313,5664.119629,5744.042480,5744.042480,13184747566
2019-03-20,5743.523926,5737.470215,5699.055176,5730.723633,5730.723633,14266838295
2019-03-21,5725.715820,5745.781250,5633.401367,5670.121094,5670.121094,15241823263
2019-03-22,5668.675781,5711.496582,5653.202637,5682.020020,5682.020020,13065552718
2019-03-23,5680.248047,5718.612305,5670.718750,5697.904785,5697.904785,13523718150
2019-03-24,5696.968750,5704.785156,5657.801758,5680.970703,5680.970703,12916324817
2019-03-25,5683.717285,5702.439453,5535.354980,5569.675781,5569.675781,14559627299
2019-03-26,5577.997070,5583.970703,5532.457031,5583.970703,5583.970703,15003803001
2019-03-27,5583.313477,5769.658203,5579.348633,5769.830078,5769.830078,15383797168
2019-03-28,5770.263184,5793.598633,5706.532715,5746.124512,5746.124512,13208982674
2019-03-29,5744.846191,5800.105957,5684.208496,5778.298340,5778.298340,15394226569
2019-03-30,5769.502930,6053.551758,5711.346680,5785.667969,5785.667969,13711897574
2019-03-31,5783.972168,5781.944824,5755.343750,5771.233887,5771.233887,12715316551
2019-04-01,5772.496582,5848.610840,5762.344727,5848.297363,5848.297363,14286480400
2019-04-02,5846.898926,6951.011230,5847.037598,6914.098633,6914.098633,30200417334
2019-04-03,6914.022461,7460.033691,6909.831055,6987.140625,6987.140625,32174553772
2019-04-04,6985.005371,7106.650879,6794.021973,6924.895996,6924.895996,25674803212
2019-04-05,6923.675781,7116.266602,6908.048340,7086.610352,7086.610352,23690116820
2019-04-06,7086.767578,7324.591309,7024.056152,7119.162598,7119.162598,23820221838
2019-04-07,7123.350586,7368.420410,7105.930176,7322.126465,7322.126465,23457488092
2019-04-08,7323.708008,7493.708496,7244.615234,7428.208496,7428.208496,24088818458
2019-04-09,7428.415039,7428.415039,7228.676758,7301.349121,7301.349121,20651696891
2019-04-10,7301.880371,7563.312012,7286.564941,7429.054199,7429.054199,21632702977
2019-04-11,7429.819824,7476.635254,7013.001465,7109.224121,7109.224121,23239780431
2019-04-12,7104.610352,7112.234375,6957.392578,7100.359863,7100.359863,19078129899
2019-04-13,7099.398438,7152.791504,7061.367676,7109.203125,7109.203125,15097352544
2019-04-14,7108.048340,7227.964844,7048.717285,7206.796875,7206.796875,14492398723
2019-04-15,7206.243652,7246.865723,7005.089844,7064.780762,7064.780762,17135462663
2019-04-16,7063.356445,7300.470215,7045.930664,7306.573730,7306.573730,16214618756
2019-04-17,7309.037598,7362.055176,7248.344238,7321.065430,7321.065430,17338918663
2019-04-18,7320.668945,7441.596680,7319.374512,7414.518555,7414.518555,18551025940
2019-04-19,7414.152832,7464.947754,7320.389160,7410.667480,7410.667480,19254217977
2019-04-20,7411.153320,7487.064941,7399.580566,7458.275879,7458.275879,18401079286
2019-04-21,7455.471680,7489.069336,7345.733398,7435.029297,7435.029297,19210850068
2019-04-22,7431.112305,7602.081543,7398.454590,7566.206543,7566.206543,20461470851
2019-04-23,7566.206543,7942.720215,7562.989746,7853.397461,7853.397461,22362558947
2019-04-24,7851.480957,8022.417480,7726.562500,7792.118164,7792.118164,24308057758
2019-04-25,7794.481934,7903.819336,7383.745117,7424.099121,7424.099121,21843047708
2019-04-26,7423.798828,7660.836426,7382.471680,7500.137695,7500.137695,23884222159
2019-04-27,7500.312500,7545.821777,7435.195801,7485.493652,7485.493652,18629259512
2019-04-28,7490.402832,7567.819336,7464.348145,7503.909180,7503.909180,18201991381
2019-04-29,7502.702148,7528.434570,7394.705566,7438.185059,7438.185059,19470222854
2019-04-30,7438.284180,7607.190918,7409.938477,7589.417480,7589.417480,19685784562
2019-05-01,7588.768555,7689.280273,7582.962402,7702.571289,7702.571289,19502766611
2019-05-02,7702.180176,7887.911621,7678.469238,7870.887695,7870.887695,20937141825
2019-05-03,7871.310059,8385.806641,7848.792480,8215.774414,8215.774414,26664006962
2019-05-04,8217.075195,8384.702148,8040.841797,8305.332031,8305.332031,25021790145
2019-05-05,8305.190430,8309.170898,8129.954590,8310.269531,8310.269531,21233878873
2019-05-06,8305.855469,8289.165039,8088.561035,8218.927734,8218.927734,22506878211
2019-05-07,8217.200195,8544.903320,8214.571289,8318.424805,8318.424805,25722838448
2019-05-08,8346.215820,8563.875977,8263.079102,8554.309570,8554.309570,21906918197
2019-05-09,8555.621094,8851.453125,8555.621094,8836.009766,8836.009766,24019532538
2019-05-10,8839.276367,9190.146484,8797.558594,9111.547852,9111.547852,27739349975
2019-05-11,9112.715820,10474.461914,9107.047852,10291.295898,10291.295898,41234426031
2019-05-12,10289.490234,10718.530273,9735.647461,9982.134766,9982.134766,39762248629
2019-05-13,9980.426758,11594.567383,9877.919922,11252.274414,11252.274414,41291431580
2019-05-14,11241.479492,11905.176758,11083.572266,11523.191406,11523.191406,46170295397
2019-05-15,11516.291992,11859.865234,11408.292969,11843.823242,11843.823242,40913564891
2019-05-16,11830.720703,12025.904297,11216.434570,11441.002930,11441.002930,48125603690
2019-05-17,11444.008789,11512.287109,10242.462891,10702.258789,10702.258789,43816121620
2019-05-18,10699.007813,10852.909180,10567.617188,10596.331055,10596.331055,31119601807
2019-05-19,10591.602539,11980.707031,10591.602539,11877.804688,11877.804688,37530563244
2019-05-20,11876.695313,11882.045898,11110.720703,11528.026367,11528.026367,34451835642
2019-05-21,11527.535156,11711.911133,11400.293945,11569.146484,11569.146484,36504937000
2019-05-22,11558.924805,11634.006836,11067.552734,11166.225586,11166.225586,35940210597
2019-05-23,11163.286133,11514.525391,10962.834961,11421.544922,11421.544922,35440672657
2019-05-24,11423.729492,11771.847656,11361.764648,11533.764648,11533.764648,37427219375
2019-05-25,11540.282227,11717.560547,11502.870117,11623.186523,11623.186523,32125884661
2019-05-26,11627.029297,12539.645508,11445.220703,12512.423828,12512.423828,38487000231
2019-05-27,12513.659180,12878.981445,12502.830078,12725.978516,12725.978516,40392688890
2019-05-28,12721.614258,12726.156250,12454.143555,12591.625000,12591.625000,34983671421
2019-05-29,12589.645508,12658.151367,12240.798828,12519.082031,12519.082031,33935774301
2019-05-30,12522.368164,13040.904297,11894.612305,12047.469727,12047.469727,42352044228
2019-05-31,12048.648438,12369.083008,11772.559570,12351.569336,12351.569336,36538557574
2019-06-01,12350.616211,12425.176758,12217.713867,12336.465820,12336.465820,32394401255
2019-06-02,12338.564453,12689.802734,12332.458984,12617.164063,12617.164063,29246642465
2019-06-03,12615.416016,12620.403320,11762.275391,11777.116211,11777.116211,31568992377
2019-06-04,11779.972656,11779.972656,10818.125977,11025.727539,11025.727539,35203458079
2019-06-05,11020.824219,11290.952148,10994.693359,11225.338867,11225.338867,31220157522
2019-06-06,11218.742188,11375.542969,10847.002930,11210.672852,11210.672852,27911382614
2019-06-07,11220.606445,11603.993164,11165.567383,11493.197266,11493.197266,27349265512
2019-06-08,11482.944336,11540.261719,11198.378906,11364.857422,11364.857422,23607666351
2019-06-09,11358.495117,11396.072266,10836.420898,10989.568359,10989.568359,23743870848
2019-06-10,10995.582031,11539.171875,10847.719727,11493.826172,11493.826172,26850302194
2019-06-11,11499.448242,11531.921875,11174.470703,11388.431641,11388.431641,24575189270
2019-06-12,11385.155273,11821.739258,11294.625977,11752.044922,11752.044922,27461014390
2019-06-13,11754.274414,12017.122070,11701.411133,11909.521484,11909.521484,27013213267
2019-06-14,11908.900391,12673.975586,11870.886719,12649.526367,12649.526367,28854342028
2019-06-15,12643.581055,12893.502930,12539.766602,12863.300781,12863.300781,26737054790
2019-06-16,12867.761719,13587.345703,12828.634766,13074.891602,13074.891602,33940760251
2019-06-17,13066.802734,13733.623047,13066.802734,13601.330078,13601.330078,22711249179
2019-06-18,13623.386719,13638.941406,13097.629883,13200.651367,13200.651367,23035912853
2019-06-19,13192.752930,13502.807617,13181.752930,13468.909180,13468.909180,22580264500
2019-06-20,13468.240234,13856.750977,13347.439453,13763.736328,13763.736328,25783020771
2019-06-21,13760.037109,14634.537109,13740.873047,14634.537109,14634.537109,29752194869
2019-06-22,14679.788086,16095.586914,14580.409180,15438.259766,15438.259766,43271082532
2019-06-23,15431.045898,16226.465820,15228.223633,15640.798828,15640.798828,30255123766
2019-06-24,15638.454102,15883.367188,15270.241211,15806.525391,15806.525391,27664611143
2019-06-25,15801.069336,16943.935547,15801.069336,16943.935547,16943.935547,35752927704
2019-06-26,16926.208984,19741.810547,16880.849609,18632.279297,18632.279297,64567278337
2019-06-27,18633.558594,19046.517578,14973.006836,15967.034180,15967.034180,57080638672
2019-06-28,15937.566406,17723.173828,15570.618164,17669.281250,17669.281250,49968475834
2019-06-29,17659.927734,17660.136719,16389.082031,17031.339844,17031.339844,42614713042
2019-06-30,16992.347656,17339.910156,15375.919922,15401.757813,15401.757813,38808502886
2019-07-01,15372.960938,16000.924805,14491.655273,15196.735352,15196.735352,42185862176
2019-07-02,15204.704102,15590.244141,13915.437500,15442.510742,15442.510742,44341564447
2019-07-03,15467.896484,17020.197266,15467.896484,17012.023438,17012.023438,43800591178
2019-07-04,17028.306641,17070.886719,15893.712891,15961.877930,15961.877930,36889917990
2019-07-05,15947.011719,16375.497070,15499.021484,15714.567383,15714.567383,34122400573
2019-07-06,15720.413086,16634.250000,15720.413086,16043.919922,16043.919922,30191123592
2019-07-07,16056.895508,16540.687500,15958.399414,16400.910156,16400.910156,27742049689
2019-07-08,16394.824219,17709.580078,16309.934570,17622.794922,17622.794922,33683019574
2019-07-09,17619.458984,18381.005859,17542.130859,18148.839844,18148.839844,40657127239
2019-07-10,18151.351563,18878.412109,16816.894531,17466.367188,17466.367188,48315796026
2019-07-11,17442.232422,17453.851563,16003.033203,16292.206055,16292.206055,41015479510
2019-07-12,16285.949219,16957.771484,15992.973633,16830.289063,16830.289063,33522016240
2019-07-13,16826.216797,16867.281250,15537.666992,16226.917969,16226.917969,29972387328
2019-07-14,16210.739258,16310.705078,14582.224609,14613.539063,14613.539063,32039604336
2019-07-15,14616.076172,15732.043945,14216.987305,15475.744141,15475.744141,36056338326
2019-07-16,15477.965820,15665.111328,13457.439453,13505.639648,13505.639648,34415458674
2019-07-17,13500.268555,14204.799805,13080.301758,13828.326172,13828.326172,35049287928
2019-07-18,13836.165039,15261.606445,13312.991211,15093.222656,15093.222656,35639992496
2019-07-19,15075.497070,15160.241211,14494.135742,14958.431641,14958.431641,29442376339
2019-07-20,14951.452148,15691.895508,14845.567383,15292.062500,15292.062500,28698505793
2019-07-21,15306.819336,15398.223633,14755.860352,15050.200195,15050.200195,24324567734
2019-07-22,15048.207031,15121.283203,14435.220703,14715.136719,14715.136719,23238972097
2019-07-23,14720.318359,14772.941406,14068.705078,14150.127930,14150.127930,25513870509
2019-07-24,14131.495117,14202.705078,13776.195313,14059.018555,14059.018555,24929776473
2019-07-25,14054.964844,14616.215820,14058.820313,14257.789063,14257.789063,22759245204
2019-07-26,14259.636719,14265.049805,13995.254883,14277.887695,14277.887695,20968775786
2019-07-27,14279.133789,14707.537109,13614.237305,13709.934570,13709.934570,24327802385
2019-07-28,13730.113281,13851.993164,13387.148438,13832.589844,13832.589844,19893687604
2019-07-29,13825.810547,14015.125000,13725.828125,13795.650391,13795.650391,19987293509
2019-07-30,13800.263672,14119.057617,13679.182617,13974.727539,13974.727539,20116511357
2019-07-31,13969.822266,14730.029297,14017.993164,14730.029297,14730.029297,24290286012
2019-08-01,14718.074219,15255.094727,14484.740234,15285.090820,15285.090820,25229047127
2019-08-02,15288.580078,15667.009766,15234.293945,15463.357422,15463.357422,25711696599
2019-08-03,15464.980469,16093.476563,15441.790039,15909.625977,15909.625977,22570842058
2019-08-04,15909.488281,16214.239258,15613.465820,16151.786133,16151.786133,24339014976
2019-08-05,16137.875000,17553.419922,16137.875000,17452.816406,17452.816406,35296924834
2019-08-06,17461.988281,18083.437500,16690.400391,16973.744141,16973.744141,34951242681
2019-08-07,16970.490234,17813.445313,16883.265625,17668.189453,17668.189453,32837574475
2019-08-08,17690.820313,17728.320313,16984.529297,17571.113281,17571.113281,28606184848
2019-08-09,17549.259766,17568.371094,17200.152344,17476.335938,17476.335938,27018253129
2019-08-10,17474.302734,17554.000000,16682.232422,16726.611328,16726.611328,26702056140
2019-08-11,16720.300781,17005.876953,16570.853516,17005.876953,17005.876953,23278965670
2019-08-12,17009.335938,17009.335938,16779.666016,16851.769531,16851.769531,20204444976
2019-08-13,16852.677734,16899.640625,15932.309570,16031.231445,16031.231445,24543796421
2019-08-14,16019.525391,16021.685547,14846.142578,14884.271484,14884.271484,29601853620
2019-08-15,14862.385742,15419.134766,14271.836914,15226.028320,15226.028320,33812833330
2019-08-16,15236.262695,15502.367188,14523.338867,15301.113281,15301.113281,29834582646
2019-08-17,15278.080078,15416.576172,14876.871094,15090.798828,15090.798828,20321224832
2019-08-18,15092.661133,15467.379883,14924.652344,15244.551758,15244.551758,19155225736
2019-08-19,15250.811523,16161.959961,15206.634766,16161.959961,16161.959961,23745741347
2019-08-20,16158.375977,16201.041992,15655.650391,15886.370117,15886.370117,22218123495
2019-08-21,15890.166992,15896.832031,14662.346680,14942.673828,14942.673828,28701769101
2019-08-22,14949.011719,15120.602539,14512.241211,14996.758789,14996.758789,25309032020
2019-08-23,15007.110352,15463.169922,14907.663086,15412.115234,15412.115234,23140496971
2019-08-24,15411.639648,15429.536133,14781.785156,15047.338867,15047.338867,22883640788
2019-08-25,15048.488281,15261.588867,14857.856445,15112.007813,15112.007813,21097087585
2019-08-26,15094.495117,15626.102539,15094.495117,15320.574219,15320.574219,27238999583
2019-08-27,15322.292969,15334.416016,14899.820313,15080.488281,15080.488281,21857283428
2019-08-28,15104.132813,15251.033203,14415.825195,14475.671875,14475.671875,26124218481
2019-08-29,14480.386719,14480.386719,13988.228516,14120.242188,14120.242188,25308816966
2019-08-30,14126.927734,14340.309570,14052.243164,14245.196289,14245.196289,20177506212
2019-08-31,14244.254883,14356.578125,14146.687500,14293.416992,14293.416992,17000731130
2019-09-01,14293.312500,14558.723633,14222.594727,14506.862305,14506.862305,17015444305
2019-09-02,14506.435547,15481.719727,14490.700195,15415.018555,15415.018555,25696912721
2019-09-03,15414.613281,15900.858398,15334.397461,15706.787109,15706.787109,28660388012
2019-09-04,15704.573242,15834.475586,15374.679688,15585.061523,15585.061523,24629347236
2019-09-05,15577.188477,15592.064453,15427.890625,15525.412109,15525.412109,21361947160
2019-09-06,15530.804688,15948.267578,15026.891602,15119.962891,15119.962891,28531213813
2019-09-07,15120.881836,15418.620117,15113.561523,15358.136719,15358.136719,22353041118
2019-09-08,15359.391602,15472.598633,15213.157227,15250.057617,15250.057617,19966615704
2019-09-09,15254.580078,15274.750000,14791.458984,15055.462891,15055.462891,25632872905
2019-09-10,15058.080078,15154.947266,14608.944336,14749.123047,14749.123047,21734173174
2019-09-11,14760.376953,14864.204102,14527.030273,14808.461914,14808.461914,22446212338
2019-09-12,14803.079102,15213.016602,14667.128906,15168.700195,15168.700195,22328118231
2019-09-13,15175.599609,15211.735352,14855.052734,15065.271484,15065.271484,20517154224
2019-09-14,15043.251953,15154.824219,14965.153320,15061.639648,15061.639648,19584855754
2019-09-15,15059.336914,15103.787109,14996.267578,15042.066406,15042.066406,17507069683
2019-09-16,15044.706055,15112.974609,14842.962891,14974.953125,14974.953125,22090820401
2019-09-17,14983.444336,14998.864258,14922.770508,14914.589844,14914.589844,22288430579
2019-09-18,14924.090820,15002.342773,14895.403320,14939.863281,14939.863281,23687073430
2019-09-19,14943.155273,15169.669922,14493.356445,15111.792969,15111.792969,29347563759
2019-09-20,15111.651367,15152.231445,14982.899414,15040.809570,15040.809570,21766052176
2019-09-21,15043.773438,15050.347656,14773.526367,14801.606445,14801.606445,19832448539
2019-09-22,14808.104492,14882.453125,14658.042969,14876.819336,14876.819336,19499621060
2019-09-23,14873.230469,14864.669922,14348.966797,14361.494141,14361.494141,22355484975
2019-09-24,14361.490234,14470.446289,12312.611328,12679.008789,12679.008789,36773895702
2019-09-25,12653.802734,12872.684570,12281.932617,12561.385742,12561.385742,32183828816
2019-09-26,12562.387695,12602.533203,11691.082031,12021.146484,12021.146484,28514180207
2019-09-27,12012.459961,12227.383789,11784.874023,12198.298828,12198.298828,24256533672
2019-09-28,12197.453125,12248.221680,12011.427734,12192.781250,12192.781250,20909744788
2019-09-29,12192.961914,12216.131836,11820.086914,11987.030273,11987.030273,19279728468
2019-09-30,11987.090820,12314.298828,11596.570313,12285.955078,12285.955078,25353665372
2019-10-01,12294.625977,12675.514648,12186.769531,12435.946289,12435.946289,22813150044
2019-10-02,12437.340820,12510.927734,12262.919922,12510.927734,12510.927734,19565593864
2019-10-03,12507.547852,12541.211914,12071.276367,12242.283203,12242.283203,20258809214
2019-10-04,12241.545898,12242.376953,12063.813477,12118.169922,12118.169922,19403770824
2019-10-05,12124.386719,12132.327148,11920.206055,12038.918945,12038.918945,18018865509
2019-10-06,12036.520508,12053.553711,11766.031250,11809.953125,11809.953125,19457405831
2019-10-07,11811.378906,12330.280273,11715.087891,12246.670898,12246.670898,26748664042
2019-10-08,12248.493164,12352.283203,12166.246094,12231.263672,12231.263672,23176341257
2019-10-09,12232.834961,12817.337891,12126.033203,12797.397461,12797.397461,28860437840
2019-10-10,12781.825195,12785.017578,12547.111328,12694.886719,12694.886719,26048749336
2019-10-11,12693.096680,12870.513672,12242.700195,12250.907227,12250.907227,28860668056
2019-10-12,12241.939453,12388.532227,12238.518555,12272.693359,12272.693359,21394286469
2019-10-13,12273.204102,12473.944336,12193.684570,12245.291992,12245.291992,20320439464
2019-10-14,12245.036133,12385.903320,12235.032227,12363.248047,12363.248047,22367448446
2019-10-15,12361.434570,12423.786133,12118.588867,12151.865234,12151.865234,22540898393
2019-10-16,12150.835938,12185.532227,11820.328125,11912.528320,11912.528320,23790409041
2019-10-17,11912.952148,11915.315430,11794.069336,11875.252930,11875.252930,20973960306
2019-10-18,11870.889648,11911.325195,11557.965820,11632.080078,11632.080078,22834045853
2019-10-19,11632.950195,11791.715820,11590.603516,11654.478516,11654.478516,20129592635
2019-10-20,11667.968750,12094.842773,11597.405273,12007.416016,12007.416016,22642204330
2019-10-21,12011.851563,12088.930664,11928.867188,11999.807617,11999.807617,23099026911
2019-10-22,11999.343750,12094.244141,11769.749023,11774.450195,11774.450195,24491897822
2019-10-23,11771.571289,11812.024414,10901.573242,10970.564453,10970.564453,32034101790
2019-10-24,10963.346680,11001.949219,10890.945313,10995.908203,10995.908203,23872622021
2019-10-25,10991.820313,12744.405273,10960.698242,12694.855469,12694.855469,42075884993
2019-10-26,12704.934570,14689.872070,12697.671875,13551.280273,13551.280273,65222611471
2019-10-27,13546.494141,14290.860352,13357.164063,13999.356445,13999.356445,47769729135
2019-10-28,14018.976563,14380.362305,13533.340820,13533.340820,13533.340820,45249196535
2019-10-29,13522.071289,13884.431641,13452.291016,13751.837891,13751.837891,41465148957
2019-10-30,13744.217773,13750.651367,13222.530273,13347.355469,13347.355469,40171617015
2019-10-31,13342.615234,13568.500977,13088.714844,13346.849609,13346.849609,38567830982
2019-11-01,13338.735352,13425.585938,13220.464844,13404.522461,13404.522461,35207557799
2019-11-02,13402.610352,13572.973633,13387.853516,13496.596680,13496.596680,30746649800
2019-11-03,13496.696289,13574.250000,13231.047852,13356.169922,13356.169922,30561417790
2019-11-04,13356.535156,13808.939453,13280.575195,13663.394531,13663.394531,37988873930
2019-11-05,13663.964844,13740.522461,13398.909180,13558.258789,13558.258789,38020495593
2019-11-06,13555.845703,13677.866211,13530.791992,13610.971680,13610.971680,33637309057
2019-11-07,13598.632813,13625.183594,13338.645508,13432.319336,13432.319336,32901732032
2019-11-08,13429.141602,13463.898438,12793.658203,12831.282227,12831.282227,35460341374
2019-11-09,12837.968750,12957.975586,12814.207031,12843.962891,12843.962891,25617197753
2019-11-10,12842.370117,13275.690430,12833.150391,13205.292969,13205.292969,30022498870
2019-11-11,13207.322266,13256.724609,12682.033203,12785.495117,12785.495117,29585619166
2019-11-12,12788.361328,12944.660156,12705.956055,12884.548828,12884.548828,29683783658
2019-11-13,12879.245117,12941.554688,12804.399414,12879.177734,12879.177734,25654877180
2019-11-14,12884.548828,12910.270508,12814.986328,12831.491211,12831.491211,28121612454
2019-11-15,12827.973633,12865.334961,12447.266602,12457.455078,12457.455078,31975225553
2019-11-16,12456.244141,12604.159180,12431.023438,12543.948242,12543.948242,24198703858
